[1613064371017862] [Filter] Status: Started new logger at ./filter.log
[1613064371018099] [Filter] Down-sampling factor D: 1
[1613064371018122] [Filter] Up-sampling factor U: 1
[1613064371018142] [Filter] Filter length: 2
[1613064371244277] [Filter] Sample: -0.023530 + i * -0.018616
[1613064371244286] [Filter] Sample: -0.027345 + i * -0.017121
[1613064371244302] [Filter] Sample: -0.025208 + i * -0.018372
[1613064371244308] [Filter] Sample: -0.024995 + i * -0.018677
[1613064371244317] [Filter] Sample: -0.026215 + i * -0.018372
[1613064371244324] [Filter] Sample: -0.019929 + i * -0.021668
[1613064371244340] [Filter] Sample: -0.023560 + i * -0.018983
[1613064371244347] [Filter] Sample: -0.019593 + i * -0.021424
[1613064371244355] [Filter] Sample: -0.020386 + i * -0.020936
[1613064371244361] [Filter] Sample: -0.021088 + i * -0.020814
[1613064371244367] [Filter] Sample: -0.018891 + i * -0.022370
[1613064371244373] [Filter] Sample: -0.019868 + i * -0.022431
[1613064371244381] [Filter] Sample: -0.020264 + i * -0.022523
[1613064371244388] [Filter] Sample: -0.021485 + i * -0.022157
[1613064371244394] [Filter] Sample: -0.023621 + i * -0.021882
[1613064371244400] [Filter] Sample: -0.019623 + i * -0.023255
[1613064371244409] [Filter] Sample: -0.022187 + i * -0.022889
[1613064371244416] [Filter] Sample: -0.021729 + i * -0.023194
[1613064371244423] [Filter] Sample: -0.019623 + i * -0.023927
[1613064371244432] [Filter] Sample: -0.020692 + i * -0.023866
[1613064371244438] [Filter] Sample: -0.018006 + i * -0.024781
[1613064371244445] [Filter] Sample: -0.017609 + i * -0.024079
[1613064371244451] [Filter] Sample: -0.014222 + i * -0.024812
[1613064371244464] [Filter] Sample: -0.018281 + i * -0.025544
[1613064371244474] [Filter] Sample: -0.018494 + i * -0.025086
[1613064371244490] [Filter] Sample: -0.018464 + i * -0.025636
[1613064371244497] [Filter] Sample: -0.018220 + i * -0.026093
[1613064371244507] [Filter] Sample: -0.009735 + i * -0.026612
[1613064371244513] [Filter] Sample: -0.017884 + i * -0.026734
[1613064371244520] [Filter] Sample: -0.017457 + i * -0.026948
[1613064371244529] [Filter] Sample: -0.014527 + i * -0.027192
[1613064371244535] [Filter] Sample: -0.013337 + i * -0.027101
[1613064371244541] [Filter] Sample: -0.012146 + i * -0.027863
[1613064371244548] [Filter] Sample: -0.016114 + i * -0.026002
[1613064371244556] [Filter] Sample: -0.011109 + i * -0.026978
[1613064371244563] [Filter] Sample: -0.013306 + i * -0.028596
[1613064371244569] [Filter] Sample: -0.011597 + i * -0.025422
[1613064371244576] [Filter] Sample: -0.009705 + i * -0.027528
[1613064371244586] [Filter] Sample: -0.015839 + i * -0.029481
[1613064371244592] [Filter] Sample: -0.013489 + i * -0.028474
[1613064371244598] [Filter] Sample: -0.008759 + i * -0.027711
[1613064371244605] [Filter] Sample: -0.010956 + i * -0.029664
[1613064371244611] [Filter] Sample: -0.012848 + i * -0.027650
[1613064371244617] [Filter] Sample: -0.007813 + i * -0.028382
[1613064371244623] [Filter] Sample: -0.005524 + i * -0.028962
[1613064371244631] [Filter] Sample: -0.007050 + i * -0.029420
[1613064371244638] [Filter] Sample: -0.008576 + i * -0.029939
[1613064371244647] [Filter] Sample: -0.010468 + i * -0.030946
[1613064371244654] [Filter] Sample: -0.002503 + i * -0.028871
[1613064371244663] [Filter] Sample: -0.004883 + i * -0.029756
[1613064371244669] [Filter] Sample: -0.007416 + i * -0.030702
[1613064371244676] [Filter] Sample: -0.004456 + i * -0.030061
[1613064371244681] [Filter] Sample: -0.000122 + i * -0.028504
[1613064371244690] [Filter] Sample: 0.002167 + i * -0.027772
[1613064371244697] [Filter] Sample: -0.000977 + i * -0.029450
[1613064371244704] [Filter] Sample: -0.002350 + i * -0.029847
[1613064371244713] [Filter] Sample: -0.000763 + i * -0.029969
[1613064371244719] [Filter] Sample: -0.005493 + i * -0.029603
[1613064371244725] [Filter] Sample: -0.002075 + i * -0.029908
[1613064371244731] [Filter] Sample: -0.000885 + i * -0.030427
[1613064371244740] [Filter] Sample: -0.001312 + i * -0.030610
[1613064371244747] [Filter] Sample: -0.003876 + i * -0.032350
[1613064371244754] [Filter] Sample: -0.002258 + i * -0.031831
[1613064371244761] [Filter] Sample: 0.002411 + i * -0.029481
[1613064371244772] [Filter] Sample: 0.000061 + i * -0.030549
[1613064371244779] [Filter] Sample: 0.001862 + i * -0.030274
[1613064371244786] [Filter] Sample: 0.001221 + i * -0.031068
[1613064371244795] [Filter] Sample: -0.000671 + i * -0.032472
[1613064371244802] [Filter] Sample: 0.003998 + i * -0.028230
[1613064371244808] [Filter] Sample: 0.002411 + i * -0.031251
[1613064371244815] [Filter] Sample: 0.005860 + i * -0.028260
[1613064371244824] [Filter] Sample: 0.003540 + i * -0.029298
[1613064371244830] [Filter] Sample: -0.000061 + i * -0.031556
[1613064371244836] [Filter] Sample: 0.003113 + i * -0.029389
[1613064371244842] [Filter] Sample: 0.005585 + i * -0.030183
[1613064371244851] [Filter] Sample: 0.004852 + i * -0.031037
[1613064371244857] [Filter] Sample: 0.005768 + i * -0.030061
[1613064371244863] [Filter] Sample: 0.010834 + i * -0.025147
[1613064371244869] [Filter] Sample: 0.007660 + i * -0.029878
[1613064371244878] [Filter] Sample: 0.007630 + i * -0.029420
[1613064371244885] [Filter] Sample: 0.008515 + i * -0.028901
[1613064371244891] [Filter] Sample: 0.011841 + i * -0.025239
[1613064371244900] [Filter] Sample: 0.005646 + i * -0.030213
[1613064371244907] [Filter] Sample: 0.011963 + i * -0.026795
[1613064371244914] [Filter] Sample: 0.013794 + i * -0.024690
[1613064371244920] [Filter] Sample: 0.015717 + i * -0.022828
[1613064371244929] [Filter] Sample: 0.013794 + i * -0.025208
[1613064371244936] [Filter] Sample: 0.009125 + i * -0.031098
[1613064371244942] [Filter] Sample: 0.012726 + i * -0.027192
[1613064371244948] [Filter] Sample: 0.014954 + i * -0.024690
[1613064371244958] [Filter] Sample: 0.009064 + i * -0.032258
[1613064371244965] [Filter] Sample: 0.013001 + i * -0.027711
[1613064371244971] [Filter] Sample: 0.013978 + i * -0.024720
[1613064371244979] [Filter] Sample: 0.015381 + i * -0.024751
[1613064371244986] [Filter] Sample: 0.014740 + i * -0.026246
[1613064371244993] [Filter] Sample: 0.014863 + i * -0.026490
[1613064371244999] [Filter] Sample: 0.015656 + i * -0.024476
[1613064371245008] [Filter] Sample: 0.016236 + i * -0.022126
[1613064371245015] [Filter] Sample: 0.017274 + i * -0.024079
[1613064371245021] [Filter] Sample: 0.015320 + i * -0.027436
[1613064371245027] [Filter] Sample: 0.015381 + i * -0.028291
[1613064371245036] [Filter] Sample: 0.018586 + i * -0.022675
[1613064371245043] [Filter] Sample: 0.017853 + i * -0.024201
[1613064371245049] [Filter] Sample: 0.019410 + i * -0.021485
[1613064371245055] [Filter] Sample: 0.019044 + i * -0.022248
[1613064371245064] [Filter] Sample: 0.017090 + i * -0.026948
[1613064371245070] [Filter] Sample: 0.020173 + i * -0.020844
[1613064371245077] [Filter] Sample: 0.021088 + i * -0.019410
[1613064371245085] [Filter] Sample: 0.020905 + i * -0.019532
[1613064371245091] [Filter] Sample: 0.019746 + i * -0.024445
[1613064371245097] [Filter] Sample: 0.019807 + i * -0.022095
[1613064371245103] [Filter] Sample: 0.019898 + i * -0.023042
[1613064371245112] [Filter] Sample: 0.020722 + i * -0.023499
[1613064371245118] [Filter] Sample: 0.021577 + i * -0.020020
[1613064371245126] [Filter] Sample: 0.021851 + i * -0.019776
[1613064371245133] [Filter] Sample: 0.023713 + i * -0.014527
[1613064371245141] [Filter] Sample: 0.023072 + i * -0.018006
[1613064371245148] [Filter] Sample: 0.022706 + i * -0.018830
[1613064371245153] [Filter] Sample: 0.024262 + i * -0.014039
[1613064371245172] [Filter] Sample: 0.024354 + i * -0.014405
[1613064371245178] [Filter] Sample: 0.023103 + i * -0.021668
[1613064371245185] [Filter] Sample: 0.024262 + i * -0.017121
[1613064371245192] [Filter] Sample: 0.023042 + i * -0.017609
[1613064371245210] [Filter] Sample: 0.024506 + i * -0.017029
[1613064371245217] [Filter] Sample: 0.025025 + i * -0.016114
[1613064371245223] [Filter] Sample: 0.025025 + i * -0.016572
[1613064371245229] [Filter] Sample: 0.025514 + i * -0.015137
[1613064371245237] [Filter] Sample: 0.025453 + i * -0.016572
[1613064371245244] [Filter] Sample: 0.025941 + i * -0.012970
[1613064371245250] [Filter] Sample: 0.025208 + i * -0.014100
[1613064371245257] [Filter] Sample: 0.026277 + i * -0.019013
[1613064371245265] [Filter] Sample: 0.026338 + i * -0.016663
[1613064371245271] [Filter] Sample: 0.026978 + i * -0.009735
[1613064371245278] [Filter] Sample: 0.026734 + i * -0.007172
[1613064371245287] [Filter] Sample: 0.027223 + i * -0.011200
[1613064371245294] [Filter] Sample: 0.027589 + i * -0.017365
[1613064371245301] [Filter] Sample: 0.027436 + i * -0.012909
[1613064371245307] [Filter] Sample: 0.027650 + i * -0.012970
[1613064371245326] [Filter] Sample: 0.028138 + i * -0.013092
[1613064371245332] [Filter] Sample: 0.028504 + i * -0.016053
[1613064371245339] [Filter] Sample: 0.028108 + i * -0.009125
[1613064371245346] [Filter] Sample: 0.028749 + i * -0.015076
[1613064371245356] [Filter] Sample: 0.029145 + i * -0.012299
[1613064371245371] [Filter] Sample: 0.026521 + i * -0.009217
[1613064371245377] [Filter] Sample: 0.028810 + i * -0.011628
[1613064371245386] [Filter] Sample: 0.028047 + i * -0.006958
[1613064371245392] [Filter] Sample: 0.028016 + i * -0.007050
[1613064371245398] [Filter] Sample: 0.029603 + i * -0.008332
[1613064371245404] [Filter] Sample: 0.028596 + i * -0.005036
[1613064371245413] [Filter] Sample: 0.029695 + i * -0.007935
[1613064371245420] [Filter] Sample: 0.030976 + i * -0.011414
[1613064371245426] [Filter] Sample: 0.031037 + i * -0.010529
[1613064371245432] [Filter] Sample: 0.030335 + i * -0.007630
[1613064371245442] [Filter] Sample: 0.029969 + i * -0.005219
[1613064371245448] [Filter] Sample: 0.030824 + i * -0.007263
[1613064371245454] [Filter] Sample: 0.030793 + i * -0.006348
[1613064371245460] [Filter] Sample: 0.029817 + i * -0.002655
[1613064371245471] [Filter] Sample: 0.029420 + i * -0.001709
[1613064371245480] [Filter] Sample: 0.031495 + i * -0.006348
[1613064371245497] [Filter] Sample: 0.029756 + i * -0.001099
[1613064371245507] [Filter] Sample: 0.027925 + i * 0.000916
[1613064371245514] [Filter] Sample: 0.030732 + i * -0.003815
[1613064371245521] [Filter] Sample: 0.029328 + i * 0.000824
[1613064371245527] [Filter] Sample: 0.027009 + i * 0.005463
[1613064371245536] [Filter] Sample: 0.029328 + i * 0.001801
[1613064371245543] [Filter] Sample: 0.030824 + i * -0.000580
[1613064371245550] [Filter] Sample: 0.032197 + i * -0.002686
[1613064371245557] [Filter] Sample: 0.029481 + i * 0.002380
[1613064371245566] [Filter] Sample: 0.029176 + i * 0.003571
[1613064371245573] [Filter] Sample: 0.030976 + i * 0.001007
[1613064371245579] [Filter] Sample: 0.030519 + i * 0.002014
[1613064371245588] [Filter] Sample: 0.028413 + i * 0.005493
[1613064371245594] [Filter] Sample: 0.029115 + i * 0.005219
[1613064371245601] [Filter] Sample: 0.029450 + i * 0.004059
[1613064371245608] [Filter] Sample: 0.028565 + i * 0.004822
[1613064371245616] [Filter] Sample: 0.032685 + i * 0.001679
[1613064371245622] [Filter] Sample: 0.027833 + i * 0.007813
[1613064371245628] [Filter] Sample: 0.032777 + i * 0.002045
[1613064371245635] [Filter] Sample: 0.027986 + i * 0.007965
[1613064371245643] [Filter] Sample: 0.026032 + i * 0.011017
[1613064371245649] [Filter] Sample: 0.030946 + i * 0.005646
[1613064371245656] [Filter] Sample: 0.027345 + i * 0.009796
[1613064371245666] [Filter] Sample: 0.032624 + i * 0.004181
[1613064371245674] [Filter] Sample: 0.029786 + i * 0.007324
[1613064371245680] [Filter] Sample: 0.028901 + i * 0.006653
[1613064371245686] [Filter] Sample: 0.029054 + i * 0.006836
[1613064371245695] [Filter] Sample: 0.027650 + i * 0.011048
[1613064371245702] [Filter] Sample: 0.027986 + i * 0.010651
[1613064371245708] [Filter] Sample: 0.026582 + i * 0.012299
[1613064371245715] [Filter] Sample: 0.031221 + i * 0.008606
[1613064371245724] [Filter] Sample: 0.028047 + i * 0.011750
[1613064371245729] [Filter] Sample: 0.024690 + i * 0.014527
[1613064371245736] [Filter] Sample: 0.023835 + i * 0.015137
[1613064371245743] [Filter] Sample: 0.028260 + i * 0.012360
[1613064371245753] [Filter] Sample: 0.022462 + i * 0.016633
[1613064371245760] [Filter] Sample: 0.029328 + i * 0.012146
[1613064371245766] [Filter] Sample: 0.027284 + i * 0.013459
[1613064371245775] [Filter] Sample: 0.019746 + i * 0.019044
[1613064371245782] [Filter] Sample: 0.022401 + i * 0.017304
[1613064371245789] [Filter] Sample: 0.026490 + i * 0.015137
[1613064371245795] [Filter] Sample: 0.030183 + i * 0.013092
[1613064371245804] [Filter] Sample: 0.027833 + i * 0.014771
[1613064371245810] [Filter] Sample: 0.029847 + i * 0.014039
[1613064371245817] [Filter] Sample: 0.026643 + i * 0.016022
[1613064371245823] [Filter] Sample: 0.027894 + i * 0.015717
[1613064371245830] [Filter] Sample: 0.025758 + i * 0.016755
[1613064371245836] [Filter] Sample: 0.020508 + i * 0.019776
[1613064371245842] [Filter] Sample: 0.027894 + i * 0.016572
[1613064371245851] [Filter] Sample: 0.022889 + i * 0.019105
[1613064371245856] [Filter] Sample: 0.025666 + i * 0.017274
[1613064371245863] [Filter] Sample: 0.025178 + i * 0.017731
[1613064371245867] [Filter] Sample: 0.023408 + i * 0.019684
[1613064371245876] [Filter] Sample: 0.021577 + i * 0.020264
[1613064371245881] [Filter] Sample: 0.022004 + i * 0.020600
[1613064371245887] [Filter] Sample: 0.022370 + i * 0.020631
[1613064371245893] [Filter] Sample: 0.018586 + i * 0.022065
[1613064371245901] [Filter] Sample: 0.017151 + i * 0.022126
[1613064371245906] [Filter] Sample: 0.019807 + i * 0.021302
[1613064371245911] [Filter] Sample: 0.020905 + i * 0.022309
[1613064371245916] [Filter] Sample: 0.018098 + i * 0.021912
[1613064371245925] [Filter] Sample: 0.018159 + i * 0.022523
[1613064371245932] [Filter] Sample: 0.023347 + i * 0.021546
[1613064371245939] [Filter] Sample: 0.014191 + i * 0.024445
[1613064371245947] [Filter] Sample: 0.018433 + i * 0.023652
[1613064371245953] [Filter] Sample: 0.018067 + i * 0.023896
[1613064371245960] [Filter] Sample: 0.018799 + i * 0.023835
[1613064371245966] [Filter] Sample: 0.018464 + i * 0.024323
[1613064371245974] [Filter] Sample: 0.018342 + i * 0.024903
[1613064371245981] [Filter] Sample: 0.015320 + i * 0.024629
[1613064371245987] [Filter] Sample: 0.017579 + i * 0.024598
[1613064371245994] [Filter] Sample: 0.015931 + i * 0.025819
[1613064371246003] [Filter] Sample: 0.014710 + i * 0.025056
[1613064371246010] [Filter] Sample: 0.018860 + i * 0.025330
[1613064371246016] [Filter] Sample: 0.014679 + i * 0.026338
[1613064371246025] [Filter] Sample: 0.016846 + i * 0.022401
[1613064371246032] [Filter] Sample: 0.011628 + i * 0.026215
[1613064371246038] [Filter] Sample: 0.005951 + i * 0.026826
[1613064371246045] [Filter] Sample: 0.013581 + i * 0.027009
[1613064371246054] [Filter] Sample: 0.013062 + i * 0.026917
[1613064371246060] [Filter] Sample: 0.010346 + i * 0.027192
[1613064371246067] [Filter] Sample: 0.007447 + i * 0.027253
[1613064371246074] [Filter] Sample: 0.012024 + i * 0.027802
[1613064371246083] [Filter] Sample: 0.013489 + i * 0.028260
[1613064371246089] [Filter] Sample: 0.013459 + i * 0.028474
[1613064371246096] [Filter] Sample: 0.012940 + i * 0.028871
[1613064371246103] [Filter] Sample: 0.013092 + i * 0.028993
[1613064371246112] [Filter] Sample: 0.008484 + i * 0.028108
[1613064371246117] [Filter] Sample: 0.011780 + i * 0.029328
[1613064371246124] [Filter] Sample: 0.011414 + i * 0.029267
[1613064371246134] [Filter] Sample: 0.009125 + i * 0.029603
[1613064371246142] [Filter] Sample: 0.010071 + i * 0.027650
[1613064371246149] [Filter] Sample: 0.011109 + i * 0.029908
[1613064371246155] [Filter] Sample: 0.001587 + i * 0.027314
[1613064371246164] [Filter] Sample: 0.003449 + i * 0.028138
[1613064371246170] [Filter] Sample: 0.003967 + i * 0.029328
[1613064371246177] [Filter] Sample: 0.007599 + i * 0.030122
[1613064371246183] [Filter] Sample: 0.004028 + i * 0.029145
[1613064371246203] [Filter] Sample: -0.000793 + i * 0.027894
[1613064371246209] [Filter] Sample: 0.003449 + i * 0.029511
[1613064371246216] [Filter] Sample: 0.001923 + i * 0.028962
[1613064371246224] [Filter] Sample: 0.000519 + i * 0.029023
[1613064371246230] [Filter] Sample: -0.001617 + i * 0.027223
[1613064371246246] [Filter] Sample: 0.003540 + i * 0.029847
[1613064371246252] [Filter] Sample: 0.002777 + i * 0.030488
[1613064371246260] [Filter] Sample: 0.004425 + i * 0.029298
[1613064371246266] [Filter] Sample: -0.000153 + i * 0.028321
[1613064371246272] [Filter] Sample: 0.000397 + i * 0.029786
[1613064371246277] [Filter] Sample: -0.001282 + i * 0.029511
[1613064371246297] [Filter] Sample: -0.001679 + i * 0.029450
[1613064371246303] [Filter] Sample: 0.001465 + i * 0.031678
[1613064371246310] [Filter] Sample: 0.000244 + i * 0.031037
[1613064371246316] [Filter] Sample: -0.000641 + i * 0.030824
[1613064371246325] [Filter] Sample: -0.006409 + i * 0.027192
[1613064371246332] [Filter] Sample: -0.005921 + i * 0.028382
[1613064371246339] [Filter] Sample: -0.002441 + i * 0.029542
[1613064371246348] [Filter] Sample: -0.005524 + i * 0.027528
[1613064371246355] [Filter] Sample: -0.007324 + i * 0.028016
[1613064371246362] [Filter] Sample: -0.006043 + i * 0.028626
[1613064371246378] [Filter] Sample: -0.001221 + i * 0.032411
[1613064371246386] [Filter] Sample: -0.007080 + i * 0.028352
[1613064371246392] [Filter] Sample: -0.006012 + i * 0.029511
[1613064371246399] [Filter] Sample: -0.003571 + i * 0.031770
[1613064371246406] [Filter] Sample: -0.006989 + i * 0.029084
[1613064371246415] [Filter] Sample: -0.003632 + i * 0.032533
[1613064371246421] [Filter] Sample: -0.009461 + i * 0.027406
[1613064371246428] [Filter] Sample: -0.009949 + i * 0.026948
[1613064371246439] [Filter] Sample: -0.005676 + i * 0.029969
[1613064371246446] [Filter] Sample: -0.008087 + i * 0.028230
[1613064371246453] [Filter] Sample: -0.006195 + i * 0.030213
[1613064371246459] [Filter] Sample: -0.006531 + i * 0.031159
[1613064371246468] [Filter] Sample: -0.007752 + i * 0.031068
[1613064371246475] [Filter] Sample: -0.011383 + i * 0.027101
[1613064371246483] [Filter] Sample: -0.010224 + i * 0.029054
[1613064371246503] [Filter] Sample: -0.012085 + i * 0.027284
[1613064371246514] [Filter] Sample: -0.012177 + i * 0.027497
[1613064371246520] [Filter] Sample: -0.012299 + i * 0.027131
[1613064371246527] [Filter] Sample: -0.011597 + i * 0.028535
[1613064371246534] [Filter] Sample: -0.015503 + i * 0.023621
[1613064371246543] [Filter] Sample: -0.013092 + i * 0.027345
[1613064371246550] [Filter] Sample: -0.016022 + i * 0.023530
[1613064371246557] [Filter] Sample: -0.016388 + i * 0.023286
[1613064371246567] [Filter] Sample: -0.018098 + i * 0.021027
[1613064371246573] [Filter] Sample: -0.013855 + i * 0.026948
[1613064371246580] [Filter] Sample: -0.014222 + i * 0.026399
[1613064371246587] [Filter] Sample: -0.018098 + i * 0.022248
[1613064371246596] [Filter] Sample: -0.017243 + i * 0.023316
[1613064371246602] [Filter] Sample: -0.016816 + i * 0.025086
[1613064371246609] [Filter] Sample: -0.017426 + i * 0.024415
[1613064371246615] [Filter] Sample: -0.016053 + i * 0.025330
[1613064371246624] [Filter] Sample: -0.016755 + i * 0.026826
[1613064371246630] [Filter] Sample: -0.018891 + i * 0.022614
[1613064371246638] [Filter] Sample: -0.018830 + i * 0.022858
[1613064371246657] [Filter] Sample: -0.019288 + i * 0.023469
[1613064371246663] [Filter] Sample: -0.020570 + i * 0.018769
[1613064371246669] [Filter] Sample: -0.018372 + i * 0.023896
[1613064371246676] [Filter] Sample: -0.020570 + i * 0.021821
[1613064371246685] [Filter] Sample: -0.022095 + i * 0.016327
[1613064371246693] [Filter] Sample: -0.021424 + i * 0.020386
[1613064371246699] [Filter] Sample: -0.020478 + i * 0.023713
[1613064371246705] [Filter] Sample: -0.022645 + i * 0.015961
[1613064371246714] [Filter] Sample: -0.024018 + i * 0.011628
[1613064371246731] [Filter] Sample: -0.022187 + i * 0.019379
[1613064371246736] [Filter] Sample: -0.022187 + i * 0.021363
[1613064371246745] [Filter] Sample: -0.024201 + i * 0.012940
[1613064371246752] [Filter] Sample: -0.022553 + i * 0.021607
[1613064371246758] [Filter] Sample: -0.024140 + i * 0.014130
[1613064371246765] [Filter] Sample: -0.023774 + i * 0.017914
[1613064371246773] [Filter] Sample: -0.025117 + i * 0.010254
[1613064371246780] [Filter] Sample: -0.024018 + i * 0.018372
[1613064371246786] [Filter] Sample: -0.024110 + i * 0.019166
[1613064371246792] [Filter] Sample: -0.024995 + i * 0.011841
[1613064371246801] [Filter] Sample: -0.024659 + i * 0.018006
[1613064371246807] [Filter] Sample: -0.025056 + i * 0.017457
[1613064371246814] [Filter] Sample: -0.025544 + i * 0.016175
[1613064371246821] [Filter] Sample: -0.025788 + i * 0.009796
[1613064371246830] [Filter] Sample: -0.026002 + i * 0.011780
[1613064371246836] [Filter] Sample: -0.026063 + i * 0.015168
[1613064371246842] [Filter] Sample: -0.026277 + i * 0.015564
[1613064371246851] [Filter] Sample: -0.026307 + i * 0.012421
[1613064371246857] [Filter] Sample: -0.026399 + i * 0.005615
[1613064371246863] [Filter] Sample: -0.026429 + i * 0.006409
[1613064371246870] [Filter] Sample: -0.027253 + i * 0.012024
[1613064371246878] [Filter] Sample: -0.025758 + i * 0.011841
[1613064371246884] [Filter] Sample: -0.025514 + i * 0.008484
[1613064371246891] [Filter] Sample: -0.026643 + i * 0.010956
[1613064371246898] [Filter] Sample: -0.025941 + i * 0.012909
[1613064371246907] [Filter] Sample: -0.028077 + i * 0.008362
[1613064371246913] [Filter] Sample: -0.026124 + i * 0.005829
[1613064371246920] [Filter] Sample: -0.028504 + i * 0.012879
[1613064371246929] [Filter] Sample: -0.028138 + i * 0.008026
[1613064371246936] [Filter] Sample: -0.027863 + i * 0.006104
[1613064371246942] [Filter] Sample: -0.028443 + i * 0.006897
[1613064371246948] [Filter] Sample: -0.028108 + i * 0.005341
[1613064371246958] [Filter] Sample: -0.028291 + i * 0.004700
[1613064371246965] [Filter] Sample: -0.028962 + i * 0.006439
[1613064371246971] [Filter] Sample: -0.027375 + i * 0.000214
[1613064371246978] [Filter] Sample: -0.027528 + i * 0.004456
[1613064371246987] [Filter] Sample: -0.027619 + i * 0.000519
[1613064371246994] [Filter] Sample: -0.028962 + i * 0.003662
[1613064371247000] [Filter] Sample: -0.029298 + i * 0.004425
[1613064371247006] [Filter] Sample: -0.029023 + i * 0.002899
[1613064371247015] [Filter] Sample: -0.029328 + i * 0.004273
[1613064371247022] [Filter] Sample: -0.030519 + i * 0.005554
[1613064371247028] [Filter] Sample: -0.029176 + i * 0.001831
[1613064371247037] [Filter] Sample: -0.026734 + i * -0.004273
[1613064371247043] [Filter] Sample: -0.028962 + i * 0.000061
[1613064371247050] [Filter] Sample: -0.028230 + i * -0.001923
[1613064371247057] [Filter] Sample: -0.029206 + i * -0.000275
[1613064371247066] [Filter] Sample: -0.030580 + i * 0.001923
[1613064371247082] [Filter] Sample: -0.027284 + i * -0.004059
[1613064371247088] [Filter] Sample: -0.026795 + i * -0.003571
[1613064371247094] [Filter] Sample: -0.028504 + i * -0.003265
[1613064371247117] [Filter] Sample: -0.029908 + i * -0.001007
[1613064371247122] [Filter] Sample: -0.029634 + i * -0.001953
[1613064371247127] [Filter] Sample: -0.026063 + i * -0.007752
[1613064371247136] [Filter] Sample: -0.026399 + i * -0.007599
[1613064371247151] [Filter] Sample: -0.023896 + i * -0.011506
[1613064371247158] [Filter] Sample: -0.021912 + i * -0.013947
[1613064371247174] [Filter] Sample: -0.030549 + i * -0.000732
[1613064371247183] [Filter] Sample: -0.026795 + i * -0.008271
[1613064371247190] [Filter] Sample: -0.024140 + i * -0.011231
[1613064371247196] [Filter] Sample: -0.024079 + i * -0.011841
[1613064371247202] [Filter] Sample: -0.030946 + i * -0.003845
[1613064371247211] [Filter] Sample: -0.027162 + i * -0.008393
[1613064371247220] [Filter] Sample: -0.031831 + i * -0.003327
[1613064371247227] [Filter] Sample: -0.029664 + i * -0.006561
[1613064371247234] [Filter] Sample: -0.027925 + i * -0.008240
[1613064371247242] [Filter] Sample: -0.030610 + i * -0.005951
[1613064371247249] [Filter] Sample: -0.029359 + i * -0.007447
[1613064371247255] [Filter] Sample: -0.029267 + i * -0.007904
[1613064371247263] [Filter] Sample: -0.019257 + i * -0.017792
[1613064371247270] [Filter] Sample: -0.023408 + i * -0.012696
[1613064371247277] [Filter] Sample: -0.028871 + i * -0.007416
[1613064371247283] [Filter] Sample: -0.026368 + i * -0.011506
[1613064371247292] [Filter] Sample: -0.030335 + i * -0.008667
[1613064371247299] [Filter] Sample: -0.027802 + i * -0.010956
[1613064371247306] [Filter] Sample: -0.028962 + i * -0.010376
[1613064371247312] [Filter] Sample: -0.023805 + i * -0.014893
[1613064371247321] [Filter] Sample: -0.021760 + i * -0.016053
[1613064371247327] [Filter] Sample: -0.029908 + i * -0.010712
[1613064371247334] [Filter] Sample: -0.020753 + i * -0.017304
[1613064371247342] [Filter] Sample: -0.026032 + i * -0.014222
[1613064371247348] [Filter] Sample: -0.023866 + i * -0.015656
[1613064371247353] [Filter] Sample: -0.022919 + i * -0.016633
[1613064371247358] [Filter] Sample: -0.027009 + i * -0.013581
[1613064371247369] [Filter] Sample: -0.026093 + i * -0.013886
[1613064371247375] [Filter] Sample: -0.029450 + i * -0.013459
[1613064371247382] [Filter] Sample: -0.027284 + i * -0.014893
[1613064371247389] [Filter] Sample: -0.024812 + i * -0.016327
[1613064371247398] [Filter] Sample: -0.019349 + i * -0.018860
[1613064371247404] [Filter] Sample: -0.020325 + i * -0.019044
[1613064371247411] [Filter] Sample: -0.019044 + i * -0.019837
[1613064371247418] [Filter] Sample: -0.025880 + i * -0.016846
[1613064371247427] [Filter] Sample: -0.022218 + i * -0.018830
[1613064371247433] [Filter] Sample: -0.019013 + i * -0.019501
[1613064371247440] [Filter] Sample: -0.024018 + i * -0.018220
[1613064371247448] [Filter] Sample: -0.017640 + i * -0.020844
[1613064371247454] [Filter] Sample: -0.024293 + i * -0.016785
[1613064371247461] [Filter] Sample: -0.023225 + i * -0.019807
[1613064371247468] [Filter] Sample: -0.014222 + i * -0.022736
[1613064371247477] [Filter] Sample: -0.017090 + i * -0.021088
[1613064371247483] [Filter] Sample: -0.023530 + i * -0.019715
[1613064371247491] [Filter] Sample: -0.019868 + i * -0.021638
[1613064371247510] [Filter] Sample: -0.016633 + i * -0.022431
[1613064371247521] [Filter] Sample: -0.019746 + i * -0.022126
[1613064371247527] [Filter] Sample: -0.021943 + i * -0.021668
[1613064371247534] [Filter] Sample: -0.013581 + i * -0.023743
[1613064371247543] [Filter] Sample: -0.016907 + i * -0.023072
[1613064371247550] [Filter] Sample: -0.014985 + i * -0.023927
[1613064371247556] [Filter] Sample: -0.015198 + i * -0.023988
[1613064371247563] [Filter] Sample: -0.018067 + i * -0.023682
[1613064371247571] [Filter] Sample: -0.016938 + i * -0.023896
[1613064371247577] [Filter] Sample: -0.017670 + i * -0.023927
[1613064371247584] [Filter] Sample: -0.016480 + i * -0.024690
